10/30/2009,1:32:15 AM,LicenseService,Error,None,202,N/A,ALPHA,The product Windows Server is out of licenses.  Use Licensing from the Administrative Tools folder for more information on which users are out of compliance and how many licenses should be purchased.
10/30/2009,1:32:15 AM,LicenseService,Error,None,202,N/A,ALPHA,The product Microsoft Exchange 2000 Server is out of licenses.  Use Licensing from the Administrative Tools folder for more information on which users are out of compliance and how many licenses should be purchased.
10/29/2009,11:47:57 PM,SceCli,Information,None,1704,N/A,ALPHA,Security policy in the Group policy objects has been applied successfully.
10/29/2009,7:17:15 PM,LicenseService,Error,None,202,N/A,ALPHA,The product Windows Server is out of licenses.  Use Licensing from the Administrative Tools folder for more information on which users are out of compliance and how many licenses should be purchased.
10/29/2009,7:17:15 PM,LicenseService,Error,None,202,N/A,ALPHA,The product Microsoft Exchange 2000 Server is out of licenses.  Use Licensing from the Administrative Tools folder for more information on which users are out of compliance and how many licenses should be purchased.
10/29/2009,1:02:15 PM,LicenseService,Error,None,202,N/A,ALPHA,The product Windows Server is out of licenses.  Use Licensing from the Administrative Tools folder for more information on which users are out of compliance and how many licenses should be purchased.
10/29/2009,1:02:15 PM,LicenseService,Error,None,202,N/A,ALPHA,The product Microsoft Exchange 2000 Server is out of licenses.  Use Licensing from the Administrative Tools folder for more information on which users are out of compliance and how many licenses should be purchased.
10/29/2009,7:42:49 AM,SceCli,Information,None,1704,N/A,ALPHA,Security policy in the Group policy objects has been applied successfully.
10/29/2009,6:47:15 AM,LicenseService,Error,None,202,N/A,ALPHA,The product Windows Server is out of licenses.  Use Licensing from the Administrative Tools folder for more information on which users are out of compliance and how many licenses should be purchased.
10/29/2009,6:47:15 AM,LicenseService,Error,None,202,N/A,ALPHA,The product Microsoft Exchange 2000 Server is out of licenses.  Use Licensing from the Administrative Tools folder for more information on which users are out of compliance and how many licenses should be purchased.
10/29/2009,12:32:15 AM,LicenseService,Error,None,202,N/A,ALPHA,The product Windows Server is out of licenses.  Use Licensing from the Administrative Tools folder for more information on which users are out of compliance and how many licenses should be purchased.
10/29/2009,12:32:15 AM,LicenseService,Error,None,202,N/A,ALPHA,The product Microsoft Exchange 2000 Server is out of licenses.  Use Licensing from the Administrative Tools folder for more information on which users are out of compliance and how many licenses should be purchased.
10/28/2009,6:17:15 PM,LicenseService,Error,None,202,N/A,ALPHA,The product Windows Server is out of licenses.  Use Licensing from the Administrative Tools folder for more information on which users are out of compliance and how many licenses should be purchased.
10/28/2009,6:17:15 PM,LicenseService,Error,None,202,N/A,ALPHA,The product Microsoft Exchange 2000 Server is out of licenses.  Use Licensing from the Administrative Tools folder for more information on which users are out of compliance and how many licenses should be purchased.
10/28/2009,3:37:42 PM,SceCli,Information,None,1704,N/A,ALPHA,Security policy in the Group policy objects has been applied successfully.
10/28/2009,12:02:15 PM,LicenseService,Error,None,202,N/A,ALPHA,The product Windows Server is out of licenses.  Use Licensing from the Administrative Tools folder for more information on which users are out of compliance and how many licenses should be purchased.
10/28/2009,12:02:15 PM,LicenseService,Error,None,202,N/A,ALPHA,The product Microsoft Exchange 2000 Server is out of licenses.  Use Licensing from the Administrative Tools folder for more information on which users are out of compliance and how many licenses should be purchased.
10/28/2009,5:47:15 AM,LicenseService,Error,None,202,N/A,ALPHA,The product Windows Server is out of licenses.  Use Licensing from the Administrative Tools folder for more information on which users are out of compliance and how many licenses should be purchased.
10/28/2009,5:47:15 AM,LicenseService,Error,None,202,N/A,ALPHA,The product Microsoft Exchange 2000 Server is out of licenses.  Use Licensing from the Administrative Tools folder for more information on which users are out of compliance and how many licenses should be purchased.
10/27/2009,11:32:34 PM,SceCli,Information,None,1704,N/A,ALPHA,Security policy in the Group policy objects has been applied successfully.
10/27/2009,11:32:15 PM,LicenseService,Error,None,202,N/A,ALPHA,The product Windows Server is out of licenses.  Use Licensing from the Administrative Tools folder for more information on which users are out of compliance and how many licenses should be purchased.
10/27/2009,11:32:15 PM,LicenseService,Error,None,202,N/A,ALPHA,The product Microsoft Exchange 2000 Server is out of licenses.  Use Licensing from the Administrative Tools folder for more information on which users are out of compliance and how many licenses should be purchased.
10/27/2009,5:21:17 PM,LoadPerf,Information,None,1000,N/A,ALPHA,Performance counters for the WmiApRpl (WmiApRpl) service were loaded successfully. The Record Data contains the new index values assigned to this service.
10/27/2009,5:21:17 PM,LoadPerf,Information,None,1001,N/A,ALPHA,Performance counters for the WmiApRpl (WmiApRpl) service were removed successfully. The Record Data contains the new values of the system Last Counter and Last Help registry entries.
10/27/2009,5:17:28 PM,ESENT,Information,General ,100,N/A,ALPHA,ntfrs (364) The database engine 5.02.3790.1830 started.
10/27/2009,5:17:16 PM,Microsoft Fax,Warning,Initialization/Termination ,32068,N/A,ALPHA,The outgoing routing rule is not valid because it cannot find a valid device. Check the routing rule configuration. Country/region code: '*' Area code: '*'
10/27/2009,5:17:16 PM,Microsoft Fax,Warning,Initialization/Termination ,32026,N/A,ALPHA,Fax Service failed to initialize any assigned fax devices. No faxes can be sent or received until a fax device is installed.
10/27/2009,5:17:16 PM,VMTools,Information,None,105,N/A,ALPHA,The service was started.
10/27/2009,5:17:15 PM,EventSystem,Information,None,4625,N/A,ALPHA,The EventSystem sub system is suppressing duplicate event log entries for a duration of 86400 seconds.  The suppression timeout can be controlled by a REG_DWORD value named SuppressDuplicateDuration under the following registry key: HKLM\Software\Microsoft\EventSystem\EventLog.
10/27/2009,5:17:15 PM,MSDTC,Information,TM,4193,N/A,ALPHA,"MS DTC started with the following settings (OFF = 0 and ON = 1):  Security Configuration:      Network Administration of Transactions = 0,      Network Clients = 0,      Inbound Distributed Transactions using Native MSDTC Protocol = 0,      Outbound Distributed Transactions using Native MSDTC Protocol = 0,      Transaction Internet Protocol (TIP) = 0,      XA Transactions = 0  Filtering Duplicate events = 1"
10/27/2009,5:16:46 PM,ESENT,Information,General ,100,N/A,ALPHA,lsass (632) The database engine 5.02.3790.1830 started.
10/27/2009,5:14:42 PM,ESENT,Information,General ,101,N/A,ALPHA,lsass (648) The database engine stopped.
10/27/2009,5:11:15 PM,ESENT,Information,Logging/Recovery ,302,N/A,ALPHA,ntfrs (404) The database engine has successfully completed recovery steps.
10/27/2009,5:11:15 PM,ESENT,Information,Logging/Recovery ,301,N/A,ALPHA,ntfrs (404) The database engine has begun replaying logfile c:\winnt\ntfrs\jet\log\edb.log.
10/27/2009,5:11:14 PM,ESENT,Information,Logging/Recovery ,300,N/A,ALPHA,ntfrs (404) The database engine is initiating recovery steps.
10/27/2009,5:11:14 PM,ESENT,Information,General ,100,N/A,ALPHA,ntfrs (404) The database engine 5.02.3790.1830 started.
10/27/2009,5:11:02 PM,Microsoft Fax,Warning,Initialization/Termination ,32068,N/A,ALPHA,The outgoing routing rule is not valid because it cannot find a valid device. Check the routing rule configuration. Country/region code: '*' Area code: '*'
10/27/2009,5:11:02 PM,Microsoft Fax,Warning,Initialization/Termination ,32026,N/A,ALPHA,Fax Service failed to initialize any assigned fax devices. No faxes can be sent or received until a fax device is installed.
10/27/2009,5:11:02 PM,VMTools,Information,None,105,N/A,ALPHA,The service was started.
10/27/2009,5:11:01 PM,EventSystem,Information,None,4625,N/A,ALPHA,The EventSystem sub system is suppressing duplicate event log entries for a duration of 86400 seconds.  The suppression timeout can be controlled by a REG_DWORD value named SuppressDuplicateDuration under the following registry key: HKLM\Software\Microsoft\EventSystem\EventLog.
10/27/2009,5:11:01 PM,MSDTC,Information,TM,4193,N/A,ALPHA,"MS DTC started with the following settings (OFF = 0 and ON = 1):  Security Configuration:      Network Administration of Transactions = 0,      Network Clients = 0,      Inbound Distributed Transactions using Native MSDTC Protocol = 0,      Outbound Distributed Transactions using Native MSDTC Protocol = 0,      Transaction Internet Protocol (TIP) = 0,      XA Transactions = 0  Filtering Duplicate events = 1"
10/27/2009,5:10:31 PM,ESENT,Information,General ,100,N/A,ALPHA,lsass (648) The database engine 5.02.3790.1830 started.
10/27/2009,5:06:46 PM,LoadPerf,Information,None,1000,N/A,ALPHA,Performance counters for the WmiApRpl (WmiApRpl) service were loaded successfully. The Record Data contains the new index values assigned to this service.
10/27/2009,5:06:46 PM,LoadPerf,Information,None,1001,N/A,ALPHA,Performance counters for the WmiApRpl (WmiApRpl) service were removed successfully. The Record Data contains the new values of the system Last Counter and Last Help registry entries.
10/27/2009,5:02:58 PM,ESENT,Information,Logging/Recovery ,302,N/A,ALPHA,ntfrs (380) The database engine has successfully completed recovery steps.
10/27/2009,5:02:58 PM,ESENT,Information,Logging/Recovery ,301,N/A,ALPHA,ntfrs (380) The database engine has begun replaying logfile c:\winnt\ntfrs\jet\log\edb.log.
10/27/2009,5:02:57 PM,ESENT,Information,Logging/Recovery ,300,N/A,ALPHA,ntfrs (380) The database engine is initiating recovery steps.
10/27/2009,5:02:57 PM,ESENT,Information,General ,100,N/A,ALPHA,ntfrs (380) The database engine 5.02.3790.1830 started.
10/27/2009,5:02:45 PM,Microsoft Fax,Warning,Initialization/Termination ,32068,N/A,ALPHA,The outgoing routing rule is not valid because it cannot find a valid device. Check the routing rule configuration. Country/region code: '*' Area code: '*'
10/27/2009,5:02:45 PM,Microsoft Fax,Warning,Initialization/Termination ,32026,N/A,ALPHA,Fax Service failed to initialize any assigned fax devices. No faxes can be sent or received until a fax device is installed.
10/27/2009,5:02:45 PM,VMTools,Information,None,105,N/A,ALPHA,The service was started.
10/27/2009,5:02:44 PM,EventSystem,Information,None,4625,N/A,ALPHA,The EventSystem sub system is suppressing duplicate event log entries for a duration of 86400 seconds.  The suppression timeout can be controlled by a REG_DWORD value named SuppressDuplicateDuration under the following registry key: HKLM\Software\Microsoft\EventSystem\EventLog.
10/27/2009,5:02:44 PM,MSDTC,Information,TM,4193,N/A,ALPHA,"MS DTC started with the following settings (OFF = 0 and ON = 1):  Security Configuration:      Network Administration of Transactions = 0,      Network Clients = 0,      Inbound Distributed Transactions using Native MSDTC Protocol = 0,      Outbound Distributed Transactions using Native MSDTC Protocol = 0,      Transaction Internet Protocol (TIP) = 0,      XA Transactions = 0  Filtering Duplicate events = 1"
