StarId,StarName
1396628.623,V0524 Cas 
1397651.889,RR    Lac 
1398675.155,V4637 Sgr 
1399698.421,V2958 Sgr 
1400721.687,CK    Aur 
1401744.953,DW    Aps 
1402768.219,V2321 Oph 
1403791.485,V4196 Sgr 
1404814.751,V0740 Mon 
1405838.018,NZ    CrA 
1406861.284,V0348 Mus 
1407884.55,V0386 Cen 
1408907.816,V2819 Ori 
1409931.082,V0368 Lac 
1410954.348,V1517 Aql 
1411977.614,BM    Tuc 
1413000.88,V2936 Sgr 
1414024.146,V0676 Aur 
1415047.412,V0345 Cen 
1416070.678,V0805 Car 
1417093.944,V1319 Ori 
1418117.211,V0642 Hya 
1419140.477,V1268 Sco 
1420163.743,V0425 Lyr 
1421187.009,V2029 Sgr 
1422210.275,EM    Lup 
1423233.541,DV    Vir 
1424256.807,V3636 Oph 
1425280.073,V0724 Cep 
1426303.339,V2783 Cyg 
1427326.605,V2202 Ori 
1428349.871,AG    Gru 
1429373.138,QZ    CVn 
1430396.404,GM    Tel 
1431419.67,LR    Lup 
1432442.936,V0585 Tau 
1433466.202,CK    Oph 
1434489.468,V0638 CrA 
1435512.734,V2461 Sgr 
1436536,AH    Tau 
1437559.266,V0433 Dra 
1438582.532,V0698 Vir 
1439605.798,V0366 Cen 
1440629.064,GT    Her 
1441652.331,V0743 Cas 
1442675.597,HL    Cen 
1443698.863,V0455 Cas 
1444722.129,pi.   PsA 
1445745.395,V3772 Oph 
1446768.661,EE    Vir 
1447791.927,V4608 Sgr 
1448815.193,V0997 Aql 
1449838.459,V0678 Lac 
1450861.725,X     UMa 
1451884.991,NU    Boo 
1452908.258,HX    Aur 
1453931.524,IV    Cas 
1454954.79,FW    Aql 
1455978.056,DO    Pup 
1457001.322,V1434 Cen 
1458024.588,V0474 Vir 
1459047.854,MM    Mon 
1460071.12,V0551 Hya 
1461094.386,FP    Mus 
1462117.652,V0690 Pup 
1463140.918,V0992 Her 
1464164.184,V2816 Cyg 
1465187.451,V0585 Cep 
1466210.717,AM    Ari 
1467233.983,V1673 Oph 
1468257.249,EV    Lyn 
1469280.515,V1662 Cyg 
1470303.781,FL    Mon 
1471327.047,V0484 Dra 
1472350.313,KM    Cen 
1473373.579,V0562 Hya 
1474396.845,V0596 Cas 
1475420.111,V1063 Aql 
1476443.378,AP    Oct 
1477466.644,V3782 Oph 
1478489.91,V0336 Cep 
1479513.176,CZ    Ind 
1480536.442,V0449 Aur 
1481559.708,V0546 Ori 
1482582.974,V0611 Hya 
1483606.24,NQ    Dra 
1484629.506,BD    Her 
1485652.772,V0372 Nor 
1486676.038,V0351 Aur 
1487699.304,X     Aur 
1488722.571,V0814 Aql 
1489745.837,Y     CrA 
1490769.103,CX    Aql 
1491792.369,V0400 Ser 
1492815.635,GH    Oph 
1493838.901,V4004 Oph 
1494862.167,V0759 Peg 
1495885.433,V0623 Hya 
1496908.699,V0505 Car 
1497931.965,V0585 Per 
1498955.231,ES    Vel 
1499978.498,V2724 Ori 
1501001.764,V0447 Cep 
1502025.03,QV    Lib 
1503048.296,LN    Ori 
1504071.562,V1132 Sco 
1505094.828,V3127 Oph 
1506118.094,V1808 Ori 
1507141.36,BB    Pav 
1508164.626,V2197 Sgr 
1509187.892,V1219 Sco 
1510211.158,SU    And 
1511234.424,V0688 And 
1512257.691,V2647 Ori 
1513280.957,V1301 Sco 
1514304.223,QT    CMa 
1515327.489,V1917 Aql 
1516350.755,V1535 Ori 
1517374.021,AG    Aps 
1518397.287,V2872 Sgr 
1519420.553,V0434 Tau 
1520443.819,V0626 Aur 
1521467.085,V1022 Cep 
1522490.351,V1563 Cyg 
1523513.618,V1191 Cas 
1524536.884,V0475 Tau 
1525560.15,V0489 Aqr 
1526583.416,V0638 Hya 
1527606.682,V0380 Lyr 
1528629.948,V2581 Ori 
1529653.214,V2011 Ori 
1530676.48,kap   Dra 
1531699.746,V0353 TrA 
1532723.012,V2269 Oph 
1533746.278,IZ    Pup 
1534769.544,RW    Mic 
1535792.811,FP    Ori 
1536816.077,V0480 Ori 
1537839.343,V1069 Cyg 
1538862.609,V1030 Her 
1539885.875,V0452 Ara 
1540909.141,V1562 Cyg 
1541932.407,V0481 Gem 
1542955.673,V0446 Lac 
1543978.939,V1221 Tau 
1545002.205,V2826 Oph 
1546025.471,V3297 Sgr 
1547048.737,KR    Cnc 
1548072.004,V0384 Aql 
1549095.27,V0694 Hya 
1550118.536,GY    And 
1551141.802,V0394 Sco 
1552165.068,EC    
1553188.334,V0559 Lac 
1554211.6,AM    Car 
1555234.866,MO    Cep 
1556258.132,DT    Hyi 
1557281.398,V0615 And 
1558304.664,V0433 Cas 
1559327.931,RW    Oct 
1560351.197,V0909 Cas 
1561374.463,SW    Ari 
1562397.729,UX    Sge 
1563420.995,V0480 Aqr 
1564444.261,CP    Cir
1565467.527,SU    Del 
1566490.793,IL    UMa 
1567514.059,IQ    Car 
1568537.325,PY    Del 
1569560.591,V2703 Cyg 
1570583.857,V0559 CrA 
1571607.124,V0675 Sgr 
1572630.39,V4501 Sgr 
1573653.656,V0921 Car 
1574676.922,IM    Aql 
1575700.188,V4563 Sgr 
1576723.454,V1406 Oph 
1577746.72,RS    Lac 
1578769.986,ST    Ara 
1579793.252,AE    Cyg 
1580816.518,GT    Cyg 
1581839.784,V0388 Her 
1582863.051,RS    Ser 
1583886.317,V0354 Dra 
1584909.583,V0755 Mon 
1585932.849,V2260 Ori 
1586956.115,V1339 Ori 
1587979.381,GS    Psc 
1589002.647,V0471 Cyg 
1590025.913,RX    Vul 
1591049.179,V3398 Oph 
1592072.445,V1886 Oph 
1593095.711,V0500 Peg 
1594118.977,DD    Vir 
1595142.244,V4344 Sgr 
1596165.51,V4057 Sgr 
1597188.776,LP    Car 
1598212.042,V1158 Ori 
1599235.308,AY    Oct 
1600258.574,V2613 Oph 
1601281.84,FY    Eri 
1602305.106,V1272 Ori 
1603328.372,V0776 Ara 
1604351.638,V4714 Sgr 
1605374.904,BK    Lyr 
1606398.171,V0419 Pav 
1607421.437,V6366 Sgr 
1608444.703,V5704 Sgr 
1609467.969,V1693 Ori 
1610491.235,V0546 Car 
1611514.501,PV    Aps 
1612537.767,V1920 Sgr 
1613561.033,V1538 Sgr 
1614584.299,V3038 Sgr 
1615607.565,V0761 Cep 
1616630.831,V0853 Lac 
1617654.097,V1602 Ori 
1618677.364,DI    Hya 
1619700.63,CK    Gru 
1620723.896,V1357 Sgr 
1621747.162,V1007 Aql 
1622770.428,GT    Com 
1623793.694,IY    Pup 
1624816.96,RR    Tau 
1625840.226,V0618 Car 
1626863.492,GV    CMa 
1627886.758,V1717 Cyg 
1628910.024,V0461 Sct 
1629933.291,V4017 Sgr 
1630956.557,TZ    Hya 
1631979.823,V0340 Tel 
1633003.089,V1985 Aql 
1634026.355,V0911 Cas 
1635049.621,GK    Com 
1636072.887,V0442 Lup 
1637096.153,V0367 Tel 
1638119.419,SS    Boo 
1639142.685,V1742 Oph 
1640165.951,V1356 Cen 
1641189.217,V2035 Sgr 
1642212.484,V1108 Cep 
1643235.75,V0490 Aps 
1644259.016,V1501 Aql 
1645282.282,OV    Eri 
1646305.548,V1997 Ori 
1647328.814,TZ    Sge 
1648352.08,V0424 Aps 
1649375.346,V1437 Cen 
1650398.612,IS    Vel 
1651421.878,CL    Del 
1652445.144,V0398 Com 
1653468.411,EW    Vir 
1654491.677,MM    Cam 
1655514.943,V2897 Cyg 
1656538.209,V0414 Oph 
1657561.475,FY    Lyn 
1658584.741,V0501 Pav 
1659608.007,V0800 Cep 
1660631.273,V3024 Cyg 
1661654.539,GI    Peg 
1662677.805,V3645 Sgr 
1663701.071,V3856 Sgr 
1664724.337,ST    Sex 
1665747.604,V2239 Cyg 
1666770.87,LV    Cen 
1667794.136,V1139 Cen 
1668817.402,YZ    Sco 
1669840.668,V0919 Cen 
1670863.934,V0828 Tau 
1671887.2,V1312 Her 
1672910.466,V2977 Sgr 
1673933.732,V1555 Ori 
1674956.998,V2908 Sgr 
1675980.264,MV    Per 
1677003.531,V6031 Sgr 
1678026.797,V1733 Aql 
1679050.063,V6235 Sgr 
1680073.329,BG    Car 
1681096.595,V3188 Sgr 
1682119.861,V0586 Lyr 
1683143.127,V1393 Cas 
1684166.393,DW    Ser 
1685189.659,V1744 Aql 
1686212.925,V2150 Ori 
1687236.191,V0759 Per 
1688259.457,PW    Tel 
1689282.724,PP    CVn 
1690305.99,V0505 Vul 
1691329.256,V1158 Cyg 
1692352.522,V1296 Tau 
1693375.788,DD    Per 
1694399.054,KQ    Pav 
1695422.32,V1149 Cas 
1696445.586,V0454 Vel 
1697468.852,DG    Sco 
1698492.118,KT    Cas 
1699515.384,EO    Vul 
1700538.65,OX    Ara 
1701561.917,V6053 Sgr 
1702585.183,KW    Aur 
1703608.449,V2292 Cyg 
1704631.715,V1299 Oph 
1705654.981,V0581 Lyr 
1706678.247,V1111 Ara 
1707701.513,del   Vel 
1708724.779,V0907 Mon 
1709748.045,TX    Lyr 
1710771.311,IK    Aur 
1711794.577,V1287 Her 
1712817.844,V2899 Cyg 
1713841.11,V0386 CVn 
1714864.376,V0491 Pup 
1715887.642,V1100 Sgr 
1716910.908,V5662 Sgr 
1717934.174,V3292 Oph 
1718957.44,V0461 Del 
1719980.706,V0697 Pup 
1721003.972,V2905 Oph 
1722027.238,V0348 Cam 
1723050.504,V1580 Her 
1724073.77,V0687 Cas 
1725097.037,NN    Vir 
1726120.303,OX    Cep 
1727143.569,V0399 Lac 
1728166.835,GZ    CVn 
1729190.101,V2510 Sgr 
1730213.367,V1443 Cyg 
1731236.633,HS    CMa 
1732259.899,V0349 UMa 
1733283.165,V2821 Cyg 
1734306.431,V1605 Cen 
1735329.697,CG    Leo 
1736352.964,V1473 Sco 
1737376.23,EY    Sct 
1738399.496,V1875 Aql 
1739422.762,V0884 Tau 
1740446.028,V0850 Her 
1741469.294,EM    Mus 
1742492.56,V0386 Sge 
1743515.826,V0338 Aur 
1744539.092,WY    Mon 
1745562.358,V0692 Lac 
1746585.624,BH    Per 
1747608.89,V0778 Cen 
1748632.157,V1622 Cyg 
1749655.423,V2859 Ori 
1750678.689,MX    Per 
1751701.955,V0744 Cyg 
1752725.221,V1961 Oph 
1753748.487,UV    TrA 
1754771.753,V0521 Lac 
1755795.019,VX    UMa 
1756818.285,EU    Dra 
1757841.551,RT    CrB 
1758864.817,BR    CMa 
1759888.084,V1737 Cen 
1760911.35,V1152 Aql 
1761934.616,EQ    Lyr 
1762957.882,V0343 Sge 
1763981.148,UX    Ori 
1765004.414,V5727 Sgr 
1766027.68,V0348 Sge 
1767050.946,V1581 Oph 
1768074.212,HZ    TrA 
1769097.478,V1095 Oph 
1770120.744,ET    Cha
1771144.01,V0934 Cep 
1772167.277,V1859 Sgr 
1773190.543,FM    Cyg 
1774213.809,V0793 Cas 
1775237.075,V0761 Oph 
1776260.341,V5924 Sgr 
1777283.607,V1321 Her 
1778306.873,V0528 Lyr 
1779330.139,V6153 Sgr 
1780353.405,CN    Phe 
1781376.671,V0898 Cep 
1782399.937,DX    Del 
1783423.204,V2629 Cyg 
1784446.47,V1882 Sgr 
1785469.736,V0718 CrA 
1786493.002,CP    Pyx 
1787516.268,V0485 Dra 
1788539.534,V0359 Sge 
1789562.8,V2403 Ori 
1790586.066,AU    Psc 
1791609.332,V0340 Dra 
1792632.598,V1867 Aql 
1793655.864,LY    Vel 
1794679.13,V0423 Mon 
1795702.397,V3475 Sgr 
1796725.663,FH    Oct 
1797748.929,V1905 Aql 
1798772.195,V3150 Cyg 
1799795.461,V2751 Oph 
1800818.727,V0489 Mon 
1801841.993,V0720 Hya 
1802865.259,V0591 Tau 
1803888.525,FO    Leo 
1804911.791,UU    Phe 
1805935.057,EY    Lup 
1806958.324,V0814 Cen 
1807981.59,HK    Mus 
1809004.856,V5577 Sgr 
1810028.122,V2649 Cyg 
1811051.388,V0732 And 
1812074.654,V0385 Aqr 
1813097.92,V2165 Cyg 
1814121.186,V3984 Oph 
1815144.452,CI    Her 
1816167.718,V1686 Sco 
1817190.984,V0475 Hya 
1818214.25,V1910 Ori 
1819237.517,EU    Oph 
1820260.783,V3845 Sgr 
1821284.049,VW    Lyn 
1822307.315,V2603 Oph 
1823330.581,GU    Mus 
1824353.847,V0530 Cen 
1825377.113,V2589 Oph 
1826400.379,DW    Lac 
1827423.645,V3022 Oph 
1828446.911,KN    Lup 
1829470.177,V0504 Lac 
1830493.443,V2005 Aql 
1831516.71,FV    Her 
1832539.976,CG    Ari 
1833563.242,V0546 Cep 
1834586.508,V3078 Cyg 
1835609.774,EM    Dra 
1836633.04,V2657 Sgr 
1837656.306,V0883 Tau 
1838679.572,V0446 Del 
1839702.838,V0551 Lac 
1840726.104,IZ    CVn 
1841749.37,V0708 Mon 
1842772.637,AZ    Hya 
1843795.903,PW    Cam 
1844819.169,DN    Aps 
1845842.435,V0977 Oph 
1846865.701,V0632 Tau 
1847888.967,V0587 Cas 
1848912.233,V3295 Oph 
1849935.499,V0387 Car 
1850958.765,V0804 And 
1851982.031,V1870 Sgr 
1853005.297,V0900 Car 
1854028.563,V2440 Cyg 
1855051.83,GI    Oph 
1856075.096,V2836 Ori 
1857098.362,V0795 Sgr 
1858121.628,V1131 Sgr 
1859144.894,TT    Eri 
1860168.16,V1287 Cas 
1861191.426,AX    Vel 
1862214.692,PZ    Sco 
1863237.958,V0798 Cen 
1864261.224,SZ    Hor 
1865284.49,V5188 Sgr 
1866307.757,V0926 Oph 
1867331.023,V1590 Aql 
1868354.289,V1661 Sco 
1869377.555,V2492 Ori 
1870400.821,V0591 Hya 
1871424.087,DP    Dra 
1872447.353,VZ    Nor 
1873470.619,MT    Dra 
1874493.885,V0431 Aqr 
1875517.151,CN    Lyr 
1876540.417,V0611 Cam 
1877563.683,BI    Sct 
1878586.95,V0496 Vul 
1879610.216,V0532 Ara 
1880633.482,EN    Lup 
1881656.748,V3693 Oph 
1882680.014,V1314 Her 
1883703.28,V0921 Ara 
1884726.546,FF    Oct 
1885749.812,OQ    Dra 
1886773.078,V1262 Ori 
1887796.344,SS    Cet 
1888819.61,LY    Oph 
1889842.877,RX    UMi 
1890866.143,SV    Gru 
1891889.409,V0508 Gem 
1892912.675,AY    Vir 
1893935.941,V1005 Sco 
1894959.207,IM    Boo 
1895982.473,V3384 Oph 
1897005.739,V3293 Oph 
1898029.005,V0505 Lyr 
1899052.271,V1229 Oph 
1900075.537,GP    UMa 
1901098.803,EN    Lyr 
1902122.07,ZZ    Dor 
1903145.336,V0673 Cep 
1904168.602,V1080 Cep 
1905191.868,GZ    Tel 
1906215.134,FK    Pup 
1907238.4,RW    CMi 
1908261.666,PY    Vir 
1909284.932,BG    Ser 
1910308.198,V1996 Oph 
1911331.464,V0472 Sco 
1912354.73,MX    Mon 
1913377.997,V0487 Car 
1914401.263,V2796 Cyg 
1915424.529,V3905 Sgr 
1916447.795,V0917 Mon 
1917471.061,KR    UMa 
1918494.327,V5462 Sgr 
1919517.593,IS    Leo 
1920540.859,CC    Ara 
1921564.125,AA    Cyg 
1922587.391,GI    Hya 
1923610.657,V2686 Cyg 
1924633.923,QY    Hya 
1925657.19,V0482 Cas 
1926680.456,W     Pyx 
1927703.722,XY    Lup 
1928726.988,V0868 Ori 
1929750.254,V0444 Cam 
1930773.52,V3179 Cyg 
1931796.786,V0430 Aqr 
1932820.052,V2411 Sgr 
1933843.318,V1816 Cen 
1934866.584,EO    Mon 
1935889.85,V1459 Ori 
1936913.117,V1545 Her 
1937936.383,LR    Aql 
1938959.649,HW    Nor 
1939982.915,V0545 Sct 
1941006.181,V0596 Pup 
1942029.447,V1767 Oph 
1943052.713,VW    Tel 
1944075.979,V1157 Oph 
1945099.245,V0427 Tel 
1946122.511,V0790 Oph 
1947145.777,V4329 Oph 
1948169.043,V3295 Sgr 
1949192.31,V0370 Ara 
1950215.576,V3131 Sgr 
1951238.842,UU    Mon 
1952262.108,V0460 Per 
1953285.374,V1267 Cen 
1954308.64,DT    Lac 
1955331.906,V2127 Oph 
1956355.172,V3158 Sgr 
1957378.438,V1918 Ori 
1958401.704,V0627 Ser 
1959424.97,V2110 Oph 
1960448.237,V2233 Cyg 
1961471.503,OT    Lac 
1962494.769,V0383 Vul 
1963518.035,HP    Cen 
1964541.301,V4199 Oph 
1965564.567,KN    Aur 
1966587.833,gam   Cap 
1967611.099,HR    Psc 
1968634.365,Y     Ori 
1969657.631,V2183 Ori 
1970680.897,V0919 Sgr 
1971704.163,V0486 Per 
1972727.43,V0756 Her 
1973750.696,V1113 Cyg 
1974773.962,MW    TrA 
1975797.228,V     Sct 
1976820.494,TZ    Mic 
1977843.76,V0570 Peg 
1978867.026,V1574 Ori 
1979890.292,V0829 Mon 
1980913.558,BT    Mic 
1981936.824,V0849 Oph 
1982960.09,V0367 Lyn 
1983983.356,V1827 Oph 
1985006.623,V3588 Oph 
1986029.889,V0504 Ara 
1987053.155,V0781 Aur 
1988076.421,EO    Lib 
1989099.687,OP    UMa 
1990122.953,V0422 CVn 
1991146.219,UW    Aql 
1992169.485,V1510 Cen 
1993192.751,BZ    Cir
1994216.017,V0436 Tel 
1995239.283,V0990 Her 
1996262.55,TU    Cet 
1997285.816,V0412 Peg 
1998309.082,IX    Del 
1999332.348,RW    Leo 
2000355.614,V0437 Cep 
2001378.88,V2272 Cyg 
2002402.146,V0691 Ori 
2003425.412,V0863 Sco 
2004448.678,V6137 Sgr 
2005471.944,V0545 Aur 
2006495.21,CX    Lyn 
2007518.476,V0467 Mon 
2008541.743,EM    CVn 
2009565.009,V3426 Oph 
2010588.275,V0970 Sco 
2011611.541,IY    Ara 
2012634.807,MS    Vir 
2013658.073,V2923 Sgr 
2014681.339,V0964 Cyg 
2015704.605,V0662 Tau 
2016727.871,V3670 Oph 
2017751.137,V4032 Oph 
2018774.403,V1373 Sgr 
2019797.67,FH    CVn 
2020820.936,V0780 Aur 
2021844.202,GP    Cam 
2022867.468,LV    CrA 
2023890.734,V2308 Ori 
2024914,CD    Col 
2025937.266,V2547 Oph 
2026960.532,V3353 Oph 
2027983.798,V0936 Cas 
2029007.064,EW    Peg 
2030030.33,V0403 Ser 
2031053.596,V0528 Cen 
2032076.863,V1980 Ori 
2033100.129,V0386 Per 
2034123.395,V5675 Sgr 
2035146.661,V3590 Sgr 
2036169.927,KR    Aur 
2037193.193,V3071 Oph 
2038216.459,V1798 Cen 
2039239.725,V0443 CrA 
2040262.991,V4631 Sgr 
2041286.257,V3237 Oph 
2042309.523,V2056 Sgr 
2043332.79,NO    Com 
2044356.056,V4789 Sgr 
2045379.322,V0352 Vul 
2046402.588,V0528 Ori 
2047425.854,CY    Aql 
2048449.12,ER    Cha
2049472.386,V0562 Aql 
2050495.652,V2939 Cyg 
2051518.918,FI    Tau 
2052542.184,V2454 Cyg 
2053565.45,V2083 Ori 
2054588.716,V3178 Cyg 
2055611.983,CM    CrB 
2056635.249,V0465 Nor 
2057658.515,WW    Cha
2058681.781,V5486 Sgr 
2059705.047,V0352 Cyg 
2060728.313,V1304 Cen 
2061751.579,V0663 Tau 
2062774.845,NX    Cen 
2063798.111,V1614 Cyg 
2064821.377,V1251 Cen 
2065844.643,V0486 Tel 
2066867.91,DN    Lib 
2067891.176,V0792 Cep 
2068914.442,V5254 Sgr 
2069937.708,V0379 Sge 
2070960.974,V0746 Car 
2071984.24,V5696 Sgr 
2073007.506,V0702 Hya 
2074030.772,V0946 Cyg 
2075054.038,KN    Tau 
2076077.304,V0346 Tau 
2077100.57,QQ    TrA 
2078123.836,OV    Car 
2079147.103,V6020 Sgr 
2080170.369,CG    Peg 
2081193.635,AP    Cnc 
2082216.901,V0390 Del 
2083240.167,V1158 Cas 
2084263.433,DX    Cyg 
2085286.699,VX    Tuc 
2086309.965,V0648 Vir 
2087333.231,KX    Vul 
2088356.497,GP    Aps 
2089379.763,V0666 Ori 
2090403.03,TU    Lac 
2091426.296,V0573 And 
2092449.562,V0802 Cas 
2093472.828,V1834 Oph 
2094496.094,EX    Hya 
2095519.36,IV    Aur 
2096542.626,V0550 Cep 
2097565.892,IW    Lyr 
2098589.158,V0459 Per 
2099612.424,V2673 Oph 
2100635.69,CZ    UMa 
2101658.956,V0798 Ori 
2102682.223,HT    Nor 
2103705.489,BT    Lup 
2104728.755,QW    Com 
2105752.021,V0554 Lac 
2106775.287,V0775 Sco 
2107798.553,V1399 Cen 
2108821.819,KT    Lib 
2109845.085,V3073 Cyg 
2110868.351,CG    Psc 
2111891.617,TW    Phe 
2112914.883,BE    Vir 
2113938.149,V3751 Oph 
2114961.416,AO    Mic 
2115984.682,AM    Sge 
2117007.948,V1620 Oph 
2118031.214,AP    Aqr 
2119054.48,R     Phe 
2120077.746,BV    Oct 
2121101.012,V1373 Sco 
2122124.278,CR    Ara 
2123147.544,U     Pic 
2124170.81,V0686 Hya 
2125194.076,V1118 Sgr 
2126217.343,V0642 Ori 
2127240.609,V0432 Vel 
2128263.875,AE    Pav 
2129287.141,BK    Pav 
2130310.407,V0709 Per 
2131333.673,BZ    Pyx 
2132356.939,V2871 Sgr 
2133380.205,PT    Mus 
2134403.471,ES    Cam 
2135426.737,CV    Cru 
2136450.003,V0903 Her 
2137473.269,BB    Lyn 
2138496.536,V0434 Cyg 
2139519.802,V0833 Sco 
2140543.068,V1494 Cen 
2141566.334,DY    Lyn 
2142589.6,GH    Ser 
2143612.866,V5685 Sgr 
2144636.132,V0539 Sgr 
2145659.398,V0888 Lyr 
2146682.664,V0933 Aql 
2147705.93,TV    Psc 
2148729.196,V0784 CrA 
2149752.463,V0863 Cas 
2150775.729,V0370 UMa 
2151798.995,V2921 Cyg 
2152822.261,del   Lup 
2153845.527,CY    Cnc 
2154868.793,V0338 Tel 
2155892.059,V4290 Sgr 
2156915.325,HR    Hya 
2157938.591,V0481 Tau 
2158961.857,V2584 Cyg 
2159985.123,V0440 Sco 
2161008.389,V3063 Oph 
2162031.656,V1360 Sco 
2163054.922,SY    Sge 
2164078.188,V1071 Per 
2165101.454,V0428 Cep 
2166124.72,V2023 Ori 
2167147.986,V1804 Sgr 
2168171.252,V1152 Cas 
2169194.518,DR    Peg 
2170217.784,GY    Ser 
2171241.05,V0901 Sco 
2172264.316,ZZ    Lib 
2173287.583,V0388 Hya 
2174310.849,V2929 Cyg 
2175334.115,V1202 Sco 
2176357.381,V0496 Ori 
2177380.647,UU    Tau 
2178403.913,MQ    Her 
2179427.179,V1531 Ori 
2180450.445,V0346 Ara 
2181473.711,DP    Vul 
2182496.977,V0782 Sco 
2183520.243,V0392 Hya 
2184543.509,V4809 Sgr 
2185566.776,V5280 Sgr 
2186590.042,V5111 Sgr 
2187613.308,BX    Mon 
2188636.574,AT    Ara 
2189659.84,V0410 Her 
2190683.106,V3132 Cyg 
2191706.372,V0373 Cas 
2192729.638,V0933 Sco 
2193752.904,V6207 Sgr 
2194776.17,V0388 Sco 
2195799.436,FI    Psc 
2196822.703,V1748 Aql 
2197845.969,V1767 Sgr 
2198869.235,V1774 Aql 
2199892.501,V0790 Sgr 
2200915.767,V1425 Ori 
2201939.033,V1227 Tau 
2202962.299,EL    Peg 
2203985.565,NY    UMa 
2205008.831,RW    Lyr 
2206032.097,V0576 Ser 
2207055.363,IV    Lyn 
2208078.629,V0713 Her 
2209101.896,V0644 Ser 
2210125.162,AW    Lyr 
2211148.428,V0585 CrA 
2212171.694,V2919 Cyg 
2213194.96,V3184 Oph 
2214218.226,V0354 Vel 
2215241.492,V0724 Sco 
2216264.758,V0498 Aqr 
2217288.024,EI    Lac 
2218311.29,V0905 Cyg 
2219334.556,RV    Cep 
2220357.823,V2779 Cyg 
2221381.089,FZ    Vel 
2222404.355,V1275 Cen 
2223427.621,V4815 Sgr 
2224450.887,V1069 Sgr 
2225474.153,QS    Cep 
2226497.419,V0653 Ara 
2227520.685,V0520 Ser 
2228543.951,V0433 Ser 
2229567.217,V5444 Sgr 
2230590.483,KP    Car 
2231613.749,V1698 Cyg 
2232637.016,V0789 Her 
2233660.282,FY    Ser 
2234683.548,V0510 Peg 
2235706.814,V0471 Her 
2236730.08,V3222 Oph 
2237753.346,V0601 Mon 
2238776.612,V1409 Oph 
2239799.878,RZ    Aps 
2240823.144,V0424 Sgr 
2241846.41,V0558 Aur 
2242869.676,V0516 Dra 
2243892.943,V1720 Aql 
2244916.209,V0554 Nor 
2245939.475,V6520 Sgr 
2246962.741,IM    Mon 
2247986.007,CZ    Tel 
2249009.273,LN    Lup 
2250032.539,V2068 Sgr 
2251055.805,V1665 Aql 
2252079.071,V1711 Cyg 
2253102.337,GQ    Sgr 
2254125.603,V0635 Aql 
2255148.869,V0678 Mon 
2256172.136,V3711 Sgr 
2257195.402,V0775 And 
2258218.668,V0339 Pav 
2259241.934,FZ    And 
2260265.2,EP    Ori 
2261288.466,GI    CrA 
2262311.732,OY    Com 
2263334.998,ST    UMa 
2264358.264,V0510 Dra 
2265381.53,V0828 Sgr 
2266404.796,S     Cas 
2267428.062,KO    Cet 
2268451.329,V0848 Cyg 
2269474.595,BT    Tau 
2270497.861,V0459 Dra 
2271521.127,V1162 Ara 
2272544.393,V1454 Sco 
2273567.659,NO    Vir 
2274590.925,V0393 Dra 
2275614.191,V0698 Sco 
2276637.457,AW    Sge 
2277660.723,V2163 Sgr 
2278683.989,BP    Cnc 
2279707.256,CV    Lac 
2280730.522,V0367 Sct 
2281753.788,V1021 Her 
2282777.054,V5261 Sgr 
2283800.32,V0579 Peg 
2284823.586,V0926 Ori 
2285846.852,RY    Ind 
2286870.118,V0725 Oph 
2287893.384,U     Per 
2288916.65,UV    Psc 
2289939.916,HR    Lyn 
2290963.182,AZ    Vel 
2291986.449,V3114 Oph 
2293009.715,V0917 Car 
2294032.981,V0439 CrA 
2295056.247,BI    Tel 
2296079.513,QW    CVn 
2297102.779,CU    Aqr 
2298126.045,V2379 Sgr 
2299149.311,AA    Cep 
2300172.577,V0495 Lac 
2301195.843,V0438 Aur 
2302219.109,V1179 Tau 
2303242.376,KW    Hya 
2304265.642,V0385 Cas 
2305288.908,CH    CMi 
2306312.174,V0833 Cen 
2307335.44,V0622 Ori 
2308358.706,CZ    Psc 
2309381.972,FY    Lyr 
2310405.238,V0811 Oph 
2311428.504,AC    Lib 
2312451.77,V1621 Cyg 
2313475.036,V0349 Mus 
2314498.302,V1860 Ori 
2315521.569,V0846 Cas 
2316544.835,IP    Nor 
2317568.101,V0825 Sco 
2318591.367,ZZ    Cyg 
2319614.633,AL    Aqr 
2320637.899,AK    Cep 
2321661.165,V1897 Cen 
2322684.431,UY    Aqr 
2323707.697,V0629 Aur 
2324730.963,V0785 Car 
2325754.229,V0432 CMa 
2326777.496,V2427 Sgr 
2327800.762,CP    Tri 
2328824.028,HZ    CrA 
2329847.294,V0404 Sct 
2330870.56,TY    Cap 
2331893.826,V0418 CVn 
2332917.092,S     Hya 
2333940.358,V2318 Oph 
2334963.624,V0357 Vel 
2335986.89,AM    Ind 
2337010.156,V0448 Mon 
2338033.422,V0547 Ser 
2339056.689,V2759 Sgr 
2340079.955,V6396 Sgr 
2341103.221,V6250 Sgr 
2342126.487,V2940 Sgr 
2343149.753,V0604 Per 
2344173.019,V1605 Cyg 
2345196.285,V0397 Sgr 
2346219.551,V0915 Ara 
2347242.817,V2137 Sgr 
2348266.083,V2900 Cyg 
2349289.349,IO    Peg 
2350312.616,V3109 Sgr 
2351335.882,V1925 Ori 
2352359.148,OY    Vir 
2353382.414,V0391 Car 
2354405.68,V1501 Her 
2355428.946,V0355 Nor 
2356452.212,U     Gru 
2357475.478,V1230 Cyg 
2358498.744,V1780 Cen 
2359522.01,CU    Lyr 
2360545.276,IS    Psc 
2361568.542,V0711 Her 
2362591.809,BT    Ind 
2363615.075,XX    UMa 
